"idcom";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal";"year"
"95014";21232.6920180876;41300.7963631269;58117.5969603324;79428.7974040997;97571.6351641623;21232.6920180876;41300.7963631269;58117.5969603324;79428.7974040997;97571.6351641623;9507.73842155819;7144.6947018197;4011.66840598595;5398.69715419572;6040.75691215554;0.319354838709677;0.2;0.296774193548387;0.119354838709677;0.0645161290322581;"gaussian";-6.5404727443733e-13;-4.84161493178506e-12;2011
"95018";21590.3821315772;23314.308581419;24308.6625516821;36881.8934869781;40029.5413324928;23489.8971318628;109243.09641474;98678.4068167032;43863.927709699;40482.7421605428;10067.8201428547;500083.816709317;388229.859478427;28238.7404892934;6108.93814862155;0.338526433076663;0.238504546449392;0.248453013390636;0.128772956087467;0.0457430509958415;"lognormal";-9.5771912676148e-12;-3.69176201838102e-12;2011
"95019";16053.9199950925;29876.9626889443;43796.2705829917;57738.4888905558;58051.4109113467;16053.9199950925;29876.9626889443;43796.2705829917;57738.4888905558;58051.4109113467;7371.84897030663;7483.8212022842;7251.50543485106;4796.48752145583;4831.31370442674;0.31244211176289;0.27894411855511;0.229083050324174;0.117937635072553;0.0615930842852732;"gaussian";-4.17957658534108e-12;-5.53061785581144e-12;2011
"95026";24145.4773338052;41037.3107729626;52821.6248217345;64071.3437742184;76108.6236302584;24145.4773338052;41037.3107729626;52821.6248217345;64071.3437742184;76108.6236302584;9969.18274598819;5576.25366709658;4060.47549723464;7239.20206317566;4334.25872344284;0.332339791356185;0.220566318926975;0.131147540983607;0.235469448584203;0.0804769001490313;"gaussian";-7.87224635975203e-13;-2.46071975477874e-12;2011
"95039";20452.4417115037;40070.8664776031;51515.0112814227;53684.2583263712;69558.8025533458;20452.4417115037;40070.8664776031;51515.0112814227;53684.2583263712;69558.8025533458;9062.94478344818;7917.57290955469;4078.16247147549;5426.95498028916;7141.03494560913;0.344590555887627;0.251643753735804;0.052898983861327;0.114166168559474;0.236700537955768;"gaussian";-8.26465708077593e-13;-2.45228252050482e-12;2011
"95042";24237.4319514275;41486.8331227403;47919.6939114331;57424.6858894059;63962.3621250929;24237.4319514275;41486.8331227403;47919.6939114331;57424.6858894059;63962.3621250929;9113.76571551656;7016.10758110529;3136.97515206537;2868.78001633645;9793.85456102294;0.25771144278607;0.213930348258706;0.112437810945274;0.0567164179104478;0.359203980099502;"gaussian";-1.83198179039219e-12;-2.75900412866983e-11;2011
"95051";23923.5334979729;41084.2260328336;48736.1276666238;57978.453059416;59173.6585923242;24582.5688320886;41338.942889379;51016.0355689096;195141.311736213;189444.090091097;5809.71031337605;4610.39094907838;15786.1236669763;627139.115899403;576158.04503132;0.261399658619849;0.0516947086076567;0.239453791758108;0.293830772982199;0.153621068032187;"lognormal";-8.49318991799516e-12;-1.76248087765455e-12;2011
"95052";16435.9319901966;21863.4719566475;33564.1175206877;43482.1333047133;58683.0133661498;16435.9319901966;21863.4719566475;33564.1175206877;43482.1333047133;58683.0133661498;8744.28032178084;7239.26796183179;4529.86735788877;9602.31326950349;4970.50146427886;0.332843034250893;0.227568816978357;0.103172935490649;0.291237654969531;0.0451775583105694;"gaussian";-8.26222096310014e-13;-4.818249934172e-12;2011
"95056";23100.3035974055;43167.9936443364;44762.5064195174;53737.7199080616;63520.50812229;23100.3035974055;43167.9936443364;44762.5064195174;53737.7199080616;63520.50812229;9772.66137418997;7030.89887193995;7713.5651355253;2303.4993108478;7530.52308879225;0.369351669941061;0.148330058939096;0.160117878192534;0.0451866404715128;0.277013752455796;"gaussian";-4.47025510085152e-13;-5.94903889074362e-12;2011
"95058";19168.9751503915;35805.2258112878;43393.0483292788;46438.1451246589;57518.2577685714;19168.9751503915;35805.2258112878;43393.0483292788;46438.1451246589;57518.2577685714;7722.02503630519;5496.64734405279;5487.90316292644;3994.96319365501;7016.50354233384;0.321777777777778;0.266666666666667;0.0648888888888889;0.121777777777778;0.224888888888889;"gaussian";-1.31583886401003e-12;-6.29287761208436e-12;2011
"95060";17086.0851318687;21159.0237204731;37929.92032291;53192.2273176461;68375.824500829;17086.0851318687;21159.0237204731;37929.92032291;53192.2273176461;68375.824500829;6994.72524178028;4530.95862898231;9156.43011501431;5059.38158771396;5803.90158718824;0.266293706293706;0.0495104895104895;0.334545454545455;0.140699300699301;0.208951048951049;"gaussian";-1.89424569196013e-12;-2.24252403618416e-12;2011
"95063";12049.0714503309;19133.6686440253;25874.3359192151;27866.3549051539;28480.014976943;71467.6635462767;19504.3470919694;71393.37074511;40157.0735923748;31885.8556516072;417834.154268968;3857.7958695119;183598.671987114;41667.7251196242;16053.3531843921;0.0456340809705177;0.118140781492453;0.357878403159825;0.241571448723374;0.23677528565383;"lognormal";-2.874309660316e-12;-2.48423318639388e-12;2011
"95091";29056.9343566622;40587.6790455676;40931.1634715136;43888.5715224427;48465.1451344972;35835.8242428418;73949.8763020018;62018.3536465828;68516.6363205633;49162.059761551;25866.9374926159;112627.517608597;70597.229464906;82139.6690303986;8367.11562189211;0.335731414868106;0.0356286399451867;0.207262761219596;0.289825282631038;0.131551901336074;"lognormal";-1.39861326460573e-12;-8.92055658010277e-13;2011
"95116";20393.1464064771;37189.2498780026;37732.8246853246;49708.3907970351;61146.0061976854;20393.1464064771;37189.2498780026;37732.8246853246;49708.3907970351;61146.0061976854;7646.99790153983;1044.57370639569;6489.14299547314;5716.23159667478;2444.23938220548;0.346585117227319;0.0208970438328237;0.265035677879715;0.284403669724771;0.0830784913353721;"gaussian";-3.44983229314758e-12;-2.97167523475832e-11;2011
"95120";26549.368619564;40003.5605300134;49628.0001273796;53391.6924140221;67789.2781981347;26549.368619564;40003.5605300134;49628.0001273796;53391.6924140221;67789.2781981347;9870.05557982251;3197.8855175174;6486.44972380127;7783.56783047408;8389.9807996915;0.378277153558052;0.142322097378277;0.0599250936329588;0.224719101123595;0.194756554307116;"gaussian";-1.67485061951657e-11;-2.27019691846445e-11;2011
"95127";20095.9981168132;25935.6081098922;26527.0972796611;29786.8575725668;31373.3560066356;20263.0936105072;97603.1438374894;29370.9027200314;76279.8626609847;38511.3324126241;2618.47981426828;354103.493940188;13959.6856845174;179832.670061047;27416.1291695848;0.0241370275758171;0.279819217921006;0.331761315255125;0.191687954411476;0.172594484836576;"lognormal";-6.13324682188435e-12;-5.19653328972375e-12;2011
"95134";21958.7585323962;37611.6278221225;48351.4057414685;49670.5897711527;66092.8236620039;21958.7585323962;37611.6278221225;48351.4057414685;49670.5897711527;66092.8236620039;9716.83783552266;5949.0116300834;3993.9185105954;4247.93811755688;4856.05946267554;0.304838709677419;0.187096774193548;0.154838709677419;0.05;0.303225806451613;"gaussian";-1.40851951266604e-12;-8.89403401074853e-12;2011
"95149";26483.718873061;45428.2919372575;56485.9592123462;58770.8422867288;70311.0005975079;26483.718873061;45428.2919372575;56485.9592123462;58770.8422867288;70311.0005975079;9898.29931944067;6467.41442343389;2477.2916170036;7402.89573859995;8011.39430745519;0.351529694061188;0.260947810437912;0.0509898020395921;0.183563287342531;0.152969406118776;"gaussian";-7.09674904800558e-12;-8.09208834597282e-12;2011
"95176";22670.1909130654;36549.4636177034;36624.6081507516;36732.7571403945;40364.2495039378;22877.4301823338;56800.8352032352;57012.3074716058;53427.3525274679;49314.2860826307;3100.42290652484;67570.7580735777;68014.7790627285;56429.3816535993;34612.4648161235;0.0478524549306306;0.254880784248567;0.247320760986957;0.319597906455097;0.130348093378749;"lognormal";-3.74103931798365e-12;-2.80688075033563e-12;2011
"95183";22036.7404892351;36719.7972919864;39789.4737709414;41014.7446080038;43838.0284527575;22330.5901449768;53454.1859551603;40010.7540876762;78233.9215210497;49406.2108908852;3658.87090345737;56549.2693390998;4225.53787773091;127076.497346251;25680.1920319827;0.113418966930855;0.314293522820443;0.0314293522820443;0.284777261546871;0.256080896419787;"lognormal";-1.419450831851e-11;-5.25555738642595e-12;2011
"95197";24283.9317121257;29085.8696568258;30670.8158374062;31123.3833249927;32219.6228050013;24453.4187417792;38943.624505714;55295.7569957737;56044.5705224171;37512.7319254585;2894.14158767559;34673.041801672;82950.476862757;83928.5139124214;22368.1893634266;0.04556715625553;0.221907626968678;0.275526455494603;0.120863563970979;0.336135197310211;"lognormal";-3.5456558877794e-12;-2.77657162272352e-12;2011
"95199";18963.3143090636;34024.4118644217;47366.9795316626;49835.0738672028;63386.4329571542;18963.3143090636;34024.4118644217;47366.9795316626;49835.0738672028;63386.4329571542;7939.42124988216;8019.72052002646;5846.18943525821;5682.40207602158;5453.40859501533;0.316566501175856;0.305330546119676;0.0463809772667886;0.174941207211915;0.156780768225764;"gaussian";-1.2090657366887e-12;-3.20898270071408e-12;2011
"95203";18374.4849672951;31581.6960043217;48159.4766675641;61000.0632641598;69992.5391587796;18374.4849672951;31581.6960043217;48159.4766675641;61000.0632641598;69992.5391587796;8092.2389610161;8557.60190024777;7543.97749754863;3445.87840343155;6111.80660652283;0.286233722306782;0.290715372907154;0.23904955183494;0.0497209538305429;0.134280399120582;"gaussian";-1.82417667752032e-12;-2.13448452870546e-12;2011
"95205";19015.183116909;30500.5744056144;44961.4319183734;63959.3828698731;64644.2110893649;19015.183116909;30500.5744056144;44961.4319183734;63959.3828698731;64644.2110893649;7230.76506247804;6723.57193461728;8330.28170761079;3154.79198400863;5536.27788931715;0.324282786885246;0.143698770491803;0.315061475409836;0.0379098360655738;0.179047131147541;"gaussian";-1.98306123561439e-12;-3.21442447973806e-12;2011
"95210";23303.7151112373;24688.1646193455;29139.8019858529;29616.6356294655;35585.0631737286;70460.4801484515;62223.2623087787;34798.0680591081;43471.4745079435;46151.4070634206;201053.1832495;143953.155057394;22713.7740945393;46708.1595401603;38114.262010452;0.0716729387615464;0.204926445432775;0.290283954840917;0.358193636674649;0.0749230242901129;"lognormal";-4.85103904942074e-12;-1.10423390346505e-12;2011
"95211";23778.0852737187;44547.4539332654;56763.8669715672;59216.8189155412;72790.174371759;23778.0852737187;44547.4539332654;56763.8669715672;59216.8189155412;72790.174371759;9205.96264265373;7266.40095618301;4907.82928700454;4641.13147199544;5558.62169655082;0.345689655172414;0.231896551724138;0.120689655172414;0.0655172413793104;0.236206896551724;"gaussian";-4.86681071662293e-13;-3.33070284843156e-12;2011
"95218";17511.2419676483;33578.7940461189;43923.4538489878;49373.1070215553;63073.4630175233;17511.2419676483;33578.7940461189;43923.4538489878;49373.1070215553;63073.4630175233;7412.648214221;8485.94856895506;2471.41752769053;5829.7738634944;6408.55352458358;0.293478260869565;0.308626271970398;0.0408186864014801;0.164893617021277;0.19218316373728;"gaussian";-8.89895192812771e-13;-2.95584318046511e-12;2011
"95219";15746.502147764;27316.6267946381;42874.4265089455;54758.9969858334;62553.4650347523;15746.502147764;27316.6267946381;42874.4265089455;54758.9969858334;62553.4650347523;7970.65035558862;7581.93729347006;6640.65936972052;2713.75075376257;6888.79062634195;0.287444851566589;0.299334479922231;0.22470649816795;0.0344724444776789;0.15404172586555;"gaussian";-9.53142472868115e-13;-1.965268051818e-12;2011
"95229";19541.7682439605;25739.4727530544;37272.8436402975;50500.3626709137;63050.0985875379;19541.7682439605;25739.4727530544;37272.8436402975;50500.3626709137;63050.0985875379;7883.24218371243;3154.32543064721;8173.40512492993;6694.74088253744;5548.0895461552;0.339084000821524;0.0295748613678373;0.297597042513863;0.162867118504826;0.170876976791949;"gaussian";-3.3984854926481e-12;-3.77012289590789e-12;2011
"95250";20019.2992284755;36981.9265861552;46172.6802544317;52331.9032779288;61892.2210459839;20019.2992284755;36981.9265861552;46172.6802544317;52331.9032779288;61892.2210459839;8262.68323923594;8314.73656497815;3352.37063176064;6421.3937704574;3663.44066548455;0.318599188554345;0.315182575272261;0.0409993593850096;0.22272047832586;0.102498398462524;"gaussian";-3.6214342711837e-13;-8.74410251139768e-13;2011
"95252";17732.621569471;31143.0460237209;41596.1821302066;46065.417272575;58187.0172626859;17732.621569471;31143.0460237209;41596.1821302066;46065.417272575;58187.0172626859;7748.55956121455;6763.84458914544;4398.32777412568;5410.08148995593;5521.03010833148;0.325101667943655;0.302056934048447;0.0375434667295338;0.171863028231272;0.163434903047091;"gaussian";-1.35405562392755e-13;-3.00231417059757e-12;2011
"95256";26502.6676046848;40710.9780138284;53689.8436793685;54108.6845499873;73443.1939436644;26502.6676046848;40710.9780138284;53689.8436793685;54108.6845499873;73443.1939436644;9916.61020976305;3951.49770306051;5321.39337232709;6827.49869838357;6978.71242658794;0.350035285815102;0.128440366972477;0.23923782639379;0.0571630204657728;0.225123500352858;"gaussian";-1.35264682889067e-12;-7.11118043638436e-12;2011
"95257";22335.0603887854;45839.1593541523;64756.0206568628;68596.4419739791;85442.17597462;22335.0603887854;45839.1593541523;64756.0206568628;68596.4419739791;85442.17597462;9824.65407463298;8532.67751790117;7040.70243112325;2439.5756927699;5123.61131182981;0.315068493150685;0.299657534246575;0.220890410958904;0.0633561643835616;0.101027397260274;"gaussian";-1.51582335305495e-12;-2.52672540889398e-12;2011
"95268";16743.7890018845;17742.7646206926;19926.750036694;21231.3832091452;37720.6445406815;92666.4596695125;17925.9839807754;91739.7212806107;23269.0351810684;38072.9190663913;504409.862225932;2582.80328598555;412271.950136198;10436.3140357146;5215.47482593123;0.318466642093623;0.0396240324364173;0.179198918786092;0.418601793832166;0.0441086128517017;"lognormal";-1.55006252045666e-11;-2.40588827730493e-12;2011
"95277";17126.3607877642;19321.745537594;26037.6287295967;35821.1743321419;46877.4517048001;17126.3607877642;19321.745537594;26037.6287295967;35821.1743321419;46877.4517048001;9599.72076149285;1781.42076097429;7578.89509063959;4063.89106039703;7117.21182651818;0.389049919484702;0.0384863123993559;0.227616747181965;0.0747987117552335;0.270048309178744;"gaussian";-2.11421538095429e-12;-4.2558565365821e-12;2011
"95280";14582.143909156;19687.476346454;31593.2288538072;40394.7174742494;50674.4641341901;14582.143909156;19687.476346454;31593.2288538072;40394.7174742494;50674.4641341901;8039.98599814617;2426.36614996063;8398.98432358889;3712.77640132288;5547.81902974417;0.335924250989259;0.0623233465234596;0.355144149236857;0.0469191633691351;0.199689089881289;"gaussian";-2.63776520062922e-13;-1.38088622508694e-12;2011
"95288";17766.9316746244;30978.8023910734;38452.9536290912;50576.5505450975;69025.5190407751;17766.9316746244;30978.8023910734;38452.9536290912;50576.5505450975;69025.5190407751;7823.57328396448;8604.93048714599;7971.80975630333;4598.76487584507;5548.56794449159;0.305882352941176;0.0650519031141868;0.20876585928489;0.141868512110727;0.27843137254902;"gaussian";-1.58594815509273e-13;-4.54286240045519e-12;2011
"95306";29836.159525463;31467.2032408022;33514.3462336076;34370.647837082;52938.9698077245;40882.15166281;40394.641592055;47521.3038457624;48652.0798872836;54250.2171487155;38296.503976989;32514.5857280821;47771.3553755107;48741.4080648704;12149.0912458443;0.0508930573200807;0.241685972647784;0.307600328824453;0.268589791495404;0.131230849712279;"lognormal";-2.23136503769735e-12;-8.57200323288967e-13;2011
"95313";19406.2039532575;32736.3900875265;34853.6193708;36531.1239200288;40414.0405616302;22796.9058973511;43756.470535458;45526.4585436629;48860.84142219;56192.3278157237;14052.4597472277;38807.3806524338;38258.6972948004;43399.3250437618;54284.7144782086;0.258327427356485;0.229270021261517;0.290219702338767;0.148476257973069;0.073706591070163;"lognormal";-6.4702235036133e-12;-3.41839100505679e-12;2011
"95323";19679.0635687262;28641.9423840195;40154.4113219529;53394.1772609204;65166.8162612617;19679.0635687262;28641.9423840195;40154.4113219529;53394.1772609204;65166.8162612617;8993.77915839851;4012.86330954731;8076.94293609262;5676.29562595487;5820.91972534359;0.316422354557948;0.0320659642693541;0.30382501145213;0.16262024736601;0.185066422354558;"gaussian";-2.2271374943918e-13;-5.05554169979142e-13;2011
