"id";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal"
"95051";14528.1182715065;17957.9528712573;23130.4159958298;23701.1704054059;28416.7214191707;14528.1182715065;17957.9528712573;23130.4159958298;23701.1704054059;28416.7214191707;6521.48293393361;7600.0465586116;2914.67813485707;8380.03153978067;6940.14744528283;0.289347974440102;0.253365593399094;0.0684906011539177;0.161982753272536;0.226813077734351;"gaussian";-1.78955778968623e-11;-2.4834329145351e-11
"95039";15668.3253566803;16788.9870639398;18463.6560782437;20974.0082357245;29917.4759797427;15668.3253566803;16788.9870639398;18463.6560782437;20974.0082357245;29917.4759797427;6418.03628578627;7306.95566994247;461.648633606143;5824.39892196175;6704.29725831005;0.3278916827853;0.249748549323017;0.132456479690522;0.0598065764023211;0.230096711798839;"gaussian";-4.06290729528157e-12;-2.30533085628204e-11
"95026";13944.515713041;19020.2180336616;19459.8663541257;26516.2372529839;32544.4173048559;13944.515713041;19020.2180336616;19459.8663541257;26516.2372529839;32544.4173048559;7102.17310267035;364.924015709113;4026.39200336308;5838.3710238799;5487.59936950161;0.250999368819693;0.208920681674732;0.287818220071534;0.0889964233115927;0.163265306122449;"gaussian";-2.47230083927555e-11;-2.99938281576472e-11
"95019";8759.08455197716;17390.788986597;17968.48975385;18497.4645878794;30307.8704146179;8759.08455197716;17390.788986597;17968.48975385;18497.4645878794;30307.8704146179;5820.15329468974;6993.64786969174;6361.47331579143;1993.09466122276;5805.62068169438;0.266428635993853;0.329883395100786;0.221956069782157;0.0664828708306969;0.115249028292507;"gaussian";-3.55593548643916e-12;-7.53097959609078e-12
"95018";6001.56084061841;8842.27406146903;14622.4193496509;18575.172959254;20632.9104966669;6001.56084061841;8842.27406146903;14622.4193496509;18575.172959254;20632.9104966669;4327.7974842098;7546.74291959212;2940.59456827526;5275.7359022931;6293.79695961008;0.255384259005261;0.34794535579086;0.0448479971714733;0.0993154233950854;0.252506964637321;"gaussian";-4.05860330850062e-12;-5.85997485411158e-12
"95014";13348.0680406775;19277.1096985584;23450.0430182209;29671.7577615737;36259.0304004232;13348.0680406775;19277.1096985584;23450.0430182209;29671.7577615737;36259.0304004232;8034.34689556293;3814.52448317615;5916.46184431382;1843.02552961785;6239.00478083376;0.317424807357693;0.263484961471539;0.095202585135471;0.066119811086254;0.257767834949043;"gaussian";-4.07213348903083e-13;-2.88836020219325e-11
"94081";6534.00587744364;10292.2557516017;15693.3688001201;19309.5859211818;19954.6147311595;6534.00587744364;10292.2557516017;15693.3688001201;19309.5859211818;19954.6147311595;4222.84687090874;7388.81644842301;2729.10883664323;6472.73867075383;6766.10867883875;0.23782645018343;0.352010460934946;0.0515709563764484;0.111488867095274;0.247103265409902;"gaussian";-3.49478078481997e-12;-4.24321932717118e-12
"94080";13960.5546946929;21344.3366438946;27489.7219717469;31229.4788815907;38048.6227504545;13960.5546946929;21344.3366438946;27489.7219717469;31229.4788815907;38048.6227504545;9451.65336418587;6456.17916083551;2127.11322617147;5736.20072133456;5408.134295111;0.389801938474505;0.27494621509526;0.0675360968793666;0.0539068911216093;0.213808858429259;"gaussian";-1.40619981354166e-12;-4.27152111016771e-12
"94079";6599.26072313724;15232.4896848726;16647.2701696474;18120.9040580601;23954.0239434195;6599.26072313724;15232.4896848726;16647.2701696474;18120.9040580601;23954.0239434195;5339.1506906628;8262.38214935008;7325.81655347494;3218.60157518087;6846.07246613164;0.26431609947644;0.330456479057592;0.151321171465969;0.0503926701570681;0.203513579842932;"gaussian";-6.5755727849054e-12;-7.78742537188585e-12
"94078";6965.34787553634;10159.8147794807;10750.0187381588;17478.4343148309;20360.1357163477;6965.34787553634;10159.8147794807;10750.0187381588;17478.4343148309;20360.1357163477;1312.15232076221;8032.47005936619;7787.2653214417;5996.64992235021;4848.02672316384;0.0652511961722488;0.404047049441786;0.294716905901116;0.197448165869219;0.03853668261563;"gaussian";-1.3972215869084e-11;-4.23927583460696e-11
"94077";12252.1721216362;13912.5824679524;15990.0389444433;16844.2399386771;25243.7113008647;12252.1721216362;13912.5824679524;15990.0389444433;16844.2399386771;25243.7113008647;9499.97845618188;334.057683637366;5725.41837153768;7594.82796774246;3005.27129370545;0.339676885097341;0.277335083278648;0.24121121214962;0.0886222305552952;0.0531545889190963;"gaussian";-4.08355858865078e-12;-8.08257168911968e-12
"94076";7049.44067588331;16106.0711710177;18124.024650561;19325.6383773055;19754.0720871096;7049.44067588331;16106.0711710177;18124.024650561;19325.6383773055;19754.0720871096;6211.96350368257;3313.00835009978;5657.79557003683;8596.6661119795;8093.22165229435;0.36063299772278;0.0416026078211516;0.149614490977817;0.262076778138691;0.18607312533956;"gaussian";-5.53050390700618e-12;-8.65686540588771e-12
"94075";16040.9118204212;16682.4979853997;18182.6204681261;26126.7846234674;30162.7569414098;16040.9118204212;16682.4979853997;18182.6204681261;26126.7846234674;30162.7569414098;7420.23073634327;6770.3378076719;1772.50571640759;6084.03377382221;5905.89624410391;0.303156829252863;0.286961472765231;0.0816094135509584;0.138103371923831;0.190168912507117;"gaussian";-8.06276026545688e-13;-2.73952208119229e-11
"94074";6323.46474225671;12047.0147169682;12784.9081436722;16821.168392862;17606.9128012139;6323.46474225671;12047.0147169682;12784.9081436722;16821.168392862;17606.9128012139;3714.91223425328;7427.3488509109;638.343971062573;5792.49354898774;3958.44835854823;0.309890450599421;0.396703183133526;0.0386006614303431;0.205250103348491;0.0495556014882183;"gaussian";-1.21621604016221e-11;-2.93528481545034e-11
"94073";10243.6614064454;15661.3464142853;17341.0820444609;20215.1138587936;29069.794435391;10243.6614064454;15661.3464142853;17341.0820444609;20215.1138587936;29069.794435391;7454.15186132772;8291.06933803465;2053.10908865332;5205.94543198892;5811.57993105137;0.286671773266948;0.309096131750287;0.0484105706625814;0.173822290310226;0.181999234009958;"gaussian";-1.34547074851421e-12;-3.10031852477807e-12
"94071";14547.3514148856;14792.6806954084;22666.0378390337;25588.5117132972;35749.5652292819;14547.3514148856;14792.6806954084;22666.0378390337;25588.5117132972;35749.5652292819;7628.62369307403;7355.96895630913;3933.14464104935;6911.85679025567;6430.1616821656;0.27171033909065;0.290558437862569;0.0600030647315076;0.234123596243515;0.143604562071759;"gaussian";-5.93828857525283e-13;-1.99193412009606e-12
"94070";15018.3152544945;22269.6770242658;24589.5487960899;38438.3923633212;38951.5404526406;15018.3152544945;22269.6770242658;24589.5487960899;38438.3923633212;38951.5404526406;6960.37927406426;7160.15463826721;856.027262327055;8774.47472820402;8213.25221246446;0.293954134815844;0.259902710215427;0.214732453092425;0.133425990271022;0.0979847116052815;"gaussian";-1.26190522644471e-11;-2.45764269232593e-11
"94069";9066.76260060072;18890.8785258979;20767.3125480264;29746.097165212;39518.6410184056;9066.76260060072;18890.8785258979;20767.3125480264;29746.097165212;39518.6410184056;5902.12332929671;4808.19891540706;7894.32266755402;7222.73202690482;6975.65515214205;0.290380514086878;0.292775096344521;0.0931268006136117;0.262431249298462;0.0612863396565271;"gaussian";-9.64355208355777e-12;-1.10800829841637e-11
"94068";14196.5812784326;17258.736237494;20611.4448213111;22127.0798748586;22241.3983377077;27247.3502340341;26364.3818884347;23419.3508930704;33523.8929468676;23880.0688661522;44636.3860675202;30445.4450981742;12633.8574583551;38155.6129260463;9334.06595612848;0.243456840808786;0.0759666280553071;0.297913520329614;0.105284379994428;0.277378630811865;"lognormal";-3.41601351602915e-12;-2.92036437458649e-12
"94067";11825.8860074851;21094.0762319902;31949.442066209;32864.2822814714;43862.0123400282;11825.8860074851;21094.0762319902;31949.442066209;32864.2822814714;43862.0123400282;9582.04055849491;7394.85263998497;4206.03680594744;6810.80304541555;7626.09737038355;0.260091563113146;0.396834532374101;0.0731981687377371;0.0585219097449313;0.211353826030085;"gaussian";-8.00417598926887e-13;-1.60652205254631e-12
"94065";18833.4364858717;20977.2422339767;21846.3478653282;32459.1937146634;32717.8138992935;18833.4364858717;20977.2422339767;21846.3478653282;32459.1937146634;32717.8138992935;9055.48687398434;3994.12472908199;8860.61888660491;4085.27012327313;5869.7290443927;0.320996316435713;0.253025784950009;0.254516751447115;0.0574460620943694;0.114015085072794;"gaussian";-9.71341399886481e-12;-1.71573476622515e-11
"94060";15365.4925937959;16173.9241786493;16467.4144711326;25179.0277540692;28977.7362673371;15365.4925937959;16173.9241786493;16467.4144711326;25179.0277540692;28977.7362673371;8277.93261672224;329.943791460941;7299.24648025953;7809.50835382313;1507.94414419215;0.31663008452809;0.178396301312287;0.28982393872881;0.162798300098071;0.0523513753327418;"gaussian";-4.5860241040479e-12;-1.29807187336474e-11
"94059";10826.0895883937;18280.2590094191;18815.2883386069;23572.6260423004;28621.6480680902;10826.0895883937;18280.2590094191;18815.2883386069;23572.6260423004;28621.6480680902;5992.95654144344;8571.59811719736;3682.26408232125;7554.1621396139;5178.37909886193;0.289974044787831;0.294531297156999;0.162823685640128;0.0667290396571498;0.185941932757892;"gaussian";-1.45808889032254e-11;-1.80332154486942e-11
"94058";12090.9075045476;13893.3038795793;18384.1367555567;21582.973241222;22550.0766442988;17346.085801666;23378.4361335018;27653.7898164912;22864.9782822853;25307.4921693504;17843.6231956769;31638.9054643276;31074.277058743;7997.05830854493;12892.2142217266;0.256904269972452;0.0691632231404959;0.107524104683196;0.3008608815427;0.265547520661157;"lognormal";-6.40188231709666e-13;-6.31980583383092e-13
"94056";18700.0532470627;21388.4444186509;22279.4705480124;26959.8144960348;34661.6235461684;18700.0532470627;21388.4444186509;22279.4705480124;26959.8144960348;34661.6235461684;8807.21355988268;5112.19059027106;448.304831547503;8071.14281212254;2537.94776569004;0.383386581469649;0.236175964610469;0.0648808060948636;0.219218481199312;0.0963381666257066;"gaussian";-7.32909735681756e-12;-9.57631297626373e-11
"94055";16315.3112074271;16720.9008344979;18327.0973428784;25637.7328467676;31781.4212429357;16315.3112074271;16720.9008344979;18327.0973428784;25637.7328467676;31781.4212429357;8036.94174003042;6932.65184608731;3502.57916038443;2197.49620139508;5939.61174582332;0.261621930325528;0.263620788121074;0.186693318103941;0.0975442604226156;0.190519703026842;"gaussian";-2.85887980153444e-12;-1.76871316253681e-11
"94054";8630.95877630334;9060.81619676529;10030.1918337133;10276.0230036128;14985.8270518861;14631.4003335057;15805.8122813649;11572.2582521257;14832.1814065328;15811.3180677583;20028.3574623373;22591.6943104866;6659.0445859539;15437.8634740664;5319.84237243915;0.225789793438639;0.0786755771567436;0.0368772782503038;0.373025516403402;0.285631834750911;"lognormal";-1.82618211774141e-11;-9.08627766259959e-12
"94053";14006.0703192712;17926.6240508858;20328.9783484769;26735.6539061434;30080.4576593753;14006.0703192712;17926.6240508858;20328.9783484769;26735.6539061434;30080.4576593753;6359.02073292439;978.543238482021;6584.10362086085;6117.15243395913;8520.26195549544;0.248072791608745;0.067989384557058;0.376974598761532;0.192594464804752;0.114368760267914;"gaussian";-1.78774893978326e-11;-7.60158198037442e-11
"94052";12331.2280780207;21365.822554489;24466.4791424014;32635.8597201151;45554.7537577406;12331.2280780207;21365.822554489;24466.4791424014;32635.8597201151;45554.7537577406;8153.81423705604;6458.34008893559;6781.71217037189;7713.07182726679;3877.38765409085;0.369562078053359;0.229827791617026;0.0655077800642622;0.261507635654717;0.0735947146106358;"gaussian";-1.01465407162853e-12;-1.54527762986917e-12
"94048";17759.0419664979;21481.4698121273;21966.1386371442;29878.398494992;36922.1841177653;17759.0419664979;21481.4698121273;21966.1386371442;29878.398494992;36922.1841177653;9137.43469216284;1660.61776709084;5972.73146428955;2769.81291211584;6445.81689206585;0.319236980218006;0.0754945498587;0.2970327008478;0.0940654016955995;0.214170367379895;"gaussian";-2.28598275076426e-12;-4.15652717664472e-11
"94047";15028.1038186842;21097.8797497057;22153.9669479784;27452.7615576441;35937.3192299314;15028.1038186842;21097.8797497057;22153.9669479784;27452.7615576441;35937.3192299314;7027.66777999615;7246.39977435928;385.835986056994;5795.03367812228;4590.93106863479;0.325569620253165;0.196455696202532;0.263417721518987;0.160379746835443;0.0541772151898734;"gaussian";-1.12891570723301e-11;-1.49061497553196e-11
"94046";11573.7600643912;17092.4100454814;19284.3339895776;23139.8141406179;28290.6416427354;11573.7600643912;17092.4100454814;19284.3339895776;23139.8141406179;28290.6416427354;6821.84282908759;7695.92351658117;3447.47956475971;5917.37363950282;6613.91746227149;0.332430684665751;0.287193840433271;0.134902190607065;0.0476012448468192;0.197872039447094;"gaussian";-1.18590241222568e-12;-2.54628451764083e-12
"94044";10771.6712433547;15904.3431654871;17333.8664352447;19005.0269924104;26751.0912601054;10771.6712433547;15904.3431654871;17333.8664352447;19005.0269924104;26751.0912601054;8671.15455836058;4407.44612704217;5570.35620991886;9404.01519399881;6817.55734783411;0.360293891604414;0.0439915152633035;0.190353223277691;0.278674413600172;0.126686956254419;"gaussian";-2.45622337810816e-12;-4.15486307939987e-12
"94043";10149.0226297081;15573.9513970762;17919.1693016589;21523.1764353514;30928.3585242033;10149.0226297081;15573.9513970762;17919.1693016589;21523.1764353514;30928.3585242033;7680.06896804273;7642.87418046594;2429.68715071678;5601.88823617995;4529.64151448011;0.336308068459658;0.277159739201304;0.0381621841890791;0.232273838630807;0.116096169519152;"gaussian";-2.00730606629426e-12;-2.22202455867084e-12
"94042";12796.112413232;14681.5067590079;18529.2729299254;25336.9604354932;31879.7472775053;12796.112413232;14681.5067590079;18529.2729299254;25336.9604354932;31879.7472775053;8378.25590814133;7713.42736287569;4953.47972234198;2295.82020112965;7070.83340038399;0.282356246488106;0.279577948429793;0.121964163076731;0.0611225572828869;0.254979084722482;"gaussian";-9.7561307405989e-13;-9.04166942675098e-12
"94041";9471.28841091699;9558.31918611988;11366.0800111933;12487.3112156398;16447.4951744337;16308.878388001;17920.66858747;12791.3053387651;19713.2050483398;16925.1757355313;22861.7473721046;28420.858966715;6603.44988769061;24080.5004987643;4108.63617977605;0.213916380310241;0.346890548611939;0.0483897193526357;0.237200680751428;0.153602670973756;"lognormal";-4.79286260597401e-12;-2.30217799538082e-12
"94038";12851.9618956193;14602.9223169696;18202.9941645747;19432.2647161436;31188.2398871732;12851.9618956193;14602.9223169696;18202.9941645747;19432.2647161436;31188.2398871732;9330.74709516091;7885.47661529717;4254.99333706859;6454.79842001747;6769.1707561936;0.299713499453387;0.280374712557017;0.0393561277189279;0.152165717947751;0.228389942322916;"gaussian";-1.8275774236591e-12;-1.99033805755442e-12
"94037";6676.17502357459;15148.3142732408;15945.5662068853;17520.8981579276;24387.0549746397;6676.17502357459;15148.3142732408;15945.5662068853;17520.8981579276;24387.0549746397;5019.80175280412;8138.32510140025;3831.64436080759;3535.96516760834;6714.06834344033;0.35501741582352;0.237518659810914;0.174290927185271;0.0400066345994361;0.193166362580859;"gaussian";-4.04533671833607e-12;-9.18204175287575e-12
"94034";11144.7397099286;18201.9495895505;19281.140928939;20197.4619633108;26535.6413856745;11144.7397099286;18201.9495895505;19281.140928939;20197.4619633108;26535.6413856745;7318.93468676507;2306.88358552754;7585.73650296032;6920.41580165923;6367.34252588451;0.361164058690545;0.0315616826987012;0.281705749368323;0.181058557560176;0.144509951682255;"gaussian";-1.88607221669828e-13;-3.93153487662704e-12
"94033";12344.0047970016;12516.8414799221;12748.7956189703;14158.6382836607;18468.1429401131;20381.4147181455;25189.9533771689;23308.6779131018;20287.0534026769;19520.1516099476;26778.047945363;43993.0482900263;35675.9599106266;20818.0011546834;6681.81607560919;0.141387680035927;0.22287565625568;0.0472824866610353;0.264950867700993;0.323503309346364;"lognormal";-2.71094101788901e-12;-1.06444840712976e-12
